item_parent_sku,pageviews
122028,6
123005,6
123067,6
123351,6
123405,6
124339,6
125205,6
125596,6
126338,6
126724,6
127050,6
127301,6
128207,6
128223,6
128780,6
128985,6
128994,6
129071,6
129243,6
129303,6
129878,6
130433,6
130687,6
131035,6
131454,6
132017,6
132018,6
132107,6
132333,6
132501,6
132955,6
133389,6
133832,6
133854,6
133959,6
134457,6
136044,6
136126,6
136393,6
136822,6
137029,6
137705,6
137950,6
137995,6
138233,6
138907,6
140243,6
140447,6
140487,6
141539,6
142192,6
143125,6
143435,6
143445,6
143586,6
143598,6
143657,6
143693,6
143716,6
143897,6
143949,6
144335,6
144503,6
145054,6
145288,6
145365,6
145624,6
146224,6
146435,6
146804,6
146972,6
146993,6
147625,6
147876,6
148093,6
148168,6
148451,6
148642,6
149181,6
149787,6
150572,6
150577,6
150663,6
151041,6
151210,6
151954,6
152770,6
153287,6
153544,6
153658,6
154151,6
154746,6
155185,6
155462,6
156442,6
156937,6
157065,6
158422,6
158573,6
159211,6
159743,6
160598,6
160759,6
160818,6
161106,6
161738,6
162303,6
162546,6
163656,6
164507,6
167267,6
401016,6
657279,6
759983,6
819577,6
853867,6
854599,6
869247,6
869659,6
870624,6
876578,6
878920,6
879123,6
881785,6
885374,6
890078,6
890565,6
890998,6
892147,6
893134,6
897315,6
897510,6
898413,6
100384,5
103864,5
104645,5
105958,5
109780,5
110462,5
110741,5
111768,5
111925,5
112191,5
112276,5
113156,5
114207,5
115003,5
115319,5
116283,5
116380,5
116520,5
116583,5
117794,5
119998,5
120077,5
120167,5
120258,5
120359,5
120865,5
121260,5
122601,5
122665,5
124082,5
124195,5
124275,5
124278,5
125167,5
125215,5
125391,5
125408,5
126152,5
126155,5
126193,5
126412,5
126908,5
126969,5
126979,5
127253,5
127557,5
127637,5
127701,5
128351,5
129254,5
130598,5
131004,5
131159,5
132026,5
132144,5
132316,5
132409,5
132672,5
133044,5
133875,5
133941,5
134296,5
134661,5
134929,5
135284,5
135672,5
135857,5
135930,5
136162,5
136184,5
136260,5
136429,5
136616,5
136636,5
136792,5
137307,5
137823,5
137843,5
138050,5
138282,5
138600,5
138742,5
138936,5
139611,5
140290,5
140544,5
141099,5
141174,5
141177,5
141261,5
141509,5
142252,5
142767,5
142780,5
142847,5
143628,5
143717,5
143718,5
143762,5
143951,5
144271,5
144274,5
144297,5
144444,5
144778,5
144960,5
145088,5
145373,5
145726,5
145731,5
146219,5
146255,5
146597,5
146661,5
146737,5
147034,5
147383,5
147421,5
147461,5
148068,5
148171,5
148255,5
148462,5
148467,5
148837,5
148839,5
149026,5
149030,5
149754,5
149913,5
150021,5
150081,5
150702,5
150703,5
150779,5
150810,5
150954,5
151063,5
151209,5
151838,5
152066,5
152214,5
153175,5
153559,5
153860,5
154325,5
154791,5
155196,5
157061,5
157709,5
159170,5
159502,5
163372,5
163764,5
781869,5
796582,5
802210,5
806112,5
808775,5
832336,5
838791,5
851496,5
852555,5
858670,5
859518,5
861824,5
862426,5
862533,5
868761,5
872148,5
872158,5
876260,5
879846,5
880163,5
883482,5
883983,5
886296,5
894541,5
895917,5
896291,5
103226,4
104683,4
105359,4
108034,4
110636,4
110788,4
110932,4
111024,4
111059,4
111142,4
112133,4
113153,4
113743,4
113810,4
114088,4
114179,4
116354,4
116770,4
116844,4
117790,4
118157,4
118791,4
120268,4
121463,4
121489,4
121492,4
122323,4
122440,4
124265,4
124284,4
124522,4
124924,4
125016,4
125170,4
126565,4
126572,4
126695,4
126838,4
126853,4
126957,4
127086,4
127531,4
127567,4
127586,4
127603,4
127892,4
128096,4
128564,4
128736,4
128911,4
129434,4
129703,4
130493,4
130984,4
131141,4
131759,4
131822,4
131832,4
131833,4
131837,4
131850,4
132303,4
132405,4
132468,4
133134,4
133171,4
133390,4
133570,4
134192,4
134790,4
135308,4
135818,4
135841,4
135932,4
136124,4
136413,4
136939,4
137858,4
137885,4
137915,4
138010,4
139101,4
139831,4
139837,4
140593,4
140722,4
140875,4
141025,4
141387,4
141895,4
142098,4
142334,4
142640,4
143033,4
143444,4
143603,4
143645,4
143672,4
143739,4
143767,4
144033,4
144101,4
144438,4
144521,4
144956,4
145233,4
145561,4
145698,4
145708,4
145713,4
146085,4
146216,4
146301,4
146471,4
146624,4
146823,4
146956,4
147011,4
147035,4
147608,4
147856,4
147879,4
147971,4
148465,4
148947,4
149159,4
149398,4
149979,4
150078,4
151259,4
151586,4
152597,4
152646,4
152855,4
153593,4
153611,4
153763,4
153882,4
154064,4
154271,4
154331,4
154954,4
158575,4
158769,4
158874,4
158905,4
159500,4
159503,4
159821,4
159877,4
160408,4
161270,4
163305,4
163765,4
166727,4
168724,4
624081,4
707200,4
772933,4
810139,4
815971,4
817991,4
832798,4
832950,4
834892,4
846033,4
851587,4
862927,4
866117,4
870278,4
880706,4
881008,4
881315,4
884085,4
884184,4
885768,4
886112,4
886304,4
897287,4
100018,3
100262,3
100390,3
101404,3
102063,3
104062,3
104991,3
105045,3
105548,3
108109,3
108707,3
109110,3
110256,3
110285,3
110448,3
111045,3
111069,3
111502,3
111944,3
112398,3
114167,3
114168,3
114576,3
115959,3
116441,3
116487,3
116830,3
117599,3
117720,3
117822,3
118910,3
119164,3
119405,3
120281,3
120634,3
121567,3
121573,3
121740,3
123156,3
123336,3
123716,3
124045,3
124399,3
124644,3
124743,3
125026,3
125817,3
125848,3
126270,3
126495,3
126670,3
127096,3
127484,3
127853,3
128211,3
128648,3
129465,3
129630,3
129872,3
130673,3
130722,3
131631,3
131861,3
132923,3
133365,3
133778,3
134829,3
134910,3
135059,3
135289,3
135468,3
135865,3
135970,3
135977,3
136383,3
136772,3
136897,3
137249,3
137553,3
137786,3
138139,3
139242,3
139493,3
140452,3
140825,3
141907,3
141908,3
141959,3
141968,3
141969,3
142245,3
142616,3
142642,3
143042,3
143069,3
143552,3
143655,3
143707,3
144007,3
144071,3
144526,3
144750,3
144800,3
145038,3
145040,3
145091,3
145101,3
145229,3
145293,3
145403,3
145537,3
145560,3
145628,3
145909,3
146263,3
146285,3
146307,3
146361,3
146444,3
146446,3
146491,3
146600,3
146619,3
146637,3
146792,3
146965,3
147083,3
147269,3
147456,3
147818,3
147835,3
147838,3
147845,3
148048,3
148112,3
148333,3
148780,3
148850,3
148987,3
149029,3
149101,3
149792,3
149959,3
150022,3
150226,3
150351,3
150843,3
151226,3
151912,3
152078,3
152162,3
152739,3
153258,3
153661,3
154072,3
154207,3
155087,3
155476,3
157447,3
157986,3
158436,3
158529,3
158536,3
158883,3
160309,3
160368,3
160392,3
160400,3
163012,3
163307,3
163597,3
169231,3
645763,3
730882,3
748510,3
815546,3
827402,3
828429,3
832799,3
846410,3
848326,3
853367,3
854975,3
861784,3
862028,3
863047,3
867058,3
869603,3
870837,3
871070,3
878051,3
884866,3
885393,3
885879,3
886087,3
886469,3
888700,3
892183,3
892219,3
892614,3
894194,3
895051,3
895144,3
895303,3
895472,3
896222,3
896507,3
896513,3
897151,3
898260,3
100327,2
100895,2
101775,2
101901,2
102139,2
102283,2
102308,2
102351,2
102553,2
103430,2
104071,2
104190,2
105694,2
106480,2
107438,2
107569,2
108378,2
109561,2
109802,2
110063,2
110465,2
110711,2
111157,2
111314,2
111861,2
112249,2
112348,2
112700,2
113194,2
113262,2
113405,2
113525,2
113648,2
113686,2
113982,2
114520,2
115093,2
115261,2
115311,2
115474,2
115481,2
115749,2
116188,2
116254,2
116322,2
116506,2
116773,2
116776,2
117094,2
117279,2
117313,2
117331,2
117349,2
117485,2
117628,2
117900,2
118655,2
118797,2
119132,2
119144,2
119214,2
119665,2
120020,2
120143,2
121049,2
121363,2
121431,2
121545,2
122008,2
122176,2
123028,2
123525,2
123836,2
124148,2
124290,2
124367,2
124495,2
124563,2
124627,2
124970,2
125024,2
125028,2
125441,2
125601,2
125776,2
125912,2
126061,2
126070,2
126073,2
126144,2
126707,2
127109,2
127248,2
127263,2
127430,2
127610,2
127619,2
127658,2
127739,2
127991,2
128057,2
128085,2
128955,2
129179,2
129295,2
129433,2
129654,2
129828,2
129974,2
129982,2
130132,2
130430,2
130696,2
130918,2
131843,2
131996,2
132019,2
132171,2
132388,2
133159,2
133326,2
133364,2
133909,2
134132,2
134650,2
134652,2
136046,2
136997,2
137568,2
137772,2
138214,2
138237,2
138280,2
138707,2
139839,2
140077,2
140280,2
140438,2
140726,2
140993,2
141180,2
141669,2
141765,2
142848,2
142863,2
143016,2
143233,2
143298,2
143622,2
143910,2
144066,2
144069,2
144190,2
144209,2
144363,2
144716,2
144717,2
144749,2
144880,2
145311,2
145642,2
145666,2
145710,2
146616,2
146950,2
147038,2
147109,2
148142,2
148584,2
148609,2
148614,2
148862,2
148866,2
148892,2
149329,2
149365,2
149502,2
149544,2
149610,2
149760,2
149813,2
150076,2
150158,2
150194,2
150205,2
150948,2
151364,2
151465,2
151469,2
151590,2
151925,2
151977,2
152069,2
152413,2
153587,2
153603,2
154025,2
154218,2
155182,2
158302,2
158438,2
158537,2
158576,2
159558,2
159573,2
160061,2
160256,2
160454,2
160466,2
160619,2
160654,2
160807,2
161682,2
162176,2
162910,2
162971,2
163344,2
668927,2
752338,2
759468,2
760175,2
765270,2
810951,2
830324,2
843918,2
845429,2
852102,2
856654,2
857165,2
861931,2
863038,2
863635,2
870109,2
870768,2
873953,2
874210,2
877589,2
878229,2
878289,2
878303,2
878975,2
878981,2
880398,2
880675,2
880999,2
881001,2
881347,2
882736,2
885397,2
886168,2
886553,2
886555,2
887001,2
887629,2
891440,2
892152,2
893387,2
893980,2
894274,2
894354,2
894432,2
895198,2
896433,2
897354,2
898476,2
4,1
100001,1
10001,1
100139,1
1002930001,1
10029310001,1
100341,1
1003530006,1
100408,1
100575,1
100898,1
101509,1
101607,1
101626,1
101702,1
101704,1
101998,1
102017,1
102253,1
102446,1
102567,1
102776,1
103528,1
103788,1
103807,1
104342,1
104555,1
104757,1
104904,1
104961,1
104963,1
105013,1
105082,1
105145,1
105180,1
106570,1
106666,1
106879,1
106964,1
107206,1
107561,1
108012,1
108157,1
108630,1
108898,1
109186,1
109419,1
109508,1
109512,1
109604,1
110140,1
110397,1
110398,1
110469,1
110520,1
110818,1
110890,1
110893,1
111053,1
111174,1
111242,1
111299,1
111347,1
111372,1
111400,1
111401,1
111436,1
111542,1
111623,1
111633,1
111676,1
111799,1
111802,1
111879,1
111903,1
111955,1
112269,1
112272,1
112307,1
112326,1
112468,1
112503,1
112558,1
112712,1
112871,1
113022,1
113213,1
113225,1
113337,1
113543,1
113594,1
113684,1
113793,1
113979,1
114039,1
114183,1
114454,1
114565,1
114655,1
114714,1
115431,1
115536,1
115549,1
115599,1
115783,1
115813,1
115938,1
115980,1
116196,1
116222,1
116230,1
116262,1
116294,1
116314,1
116327,1
116390,1
116512,1
116775,1
116828,1
117434,1
117442,1
117629,1
117829,1
117917,1
117928,1
117954,1
117997,1
118059,1
118230,1
118307,1
118512,1
118564,1
118710,1
118711,1
118836,1
118864,1
118908,1
118911,1
119093,1
119339,1
119353,1
119410,1
119430,1
119545,1
119566,1
119853,1
119925,1
119927,1
120158,1
120366,1
120375,1
120405,1
120505,1
120620,1
120881,1
121009,1
121172,1
121225,1
121380,1
121399,1
121449,1
121514,1
121548,1
121580,1
121640,1
121721,1
121836,1
121911,1
121931,1
122533,1
122624,1
122634,1
122890,1
123114,1
123116,1
123175,1
123303,1
123345,1
123537,1
123606,1
123853,1
123942,1
124151,1
124277,1
124300,1
124310,1
124338,1
124498,1
124677,1
125176,1
125233,1
125514,1
125578,1
125758,1
125762,1
125772,1
125774,1
125995,1
126121,1
126202,1
126233,1
126277,1
126444,1
126711,1
126847,1
126917,1
127093,1
127240,1
127383,1
127453,1
127641,1
127694,1
128043,1
128088,1
128097,1
128202,1
128205,1
128247,1
128341,1
128496,1
128660,1
128729,1
128767,1
128945,1
129065,1
129204,1
129874,1
129876,1
129907,1
130037,1
130435,1
130705,1
130729,1
130736,1
131102,1
131112,1
131267,1
131419,1
131472,1
131600,1
131712,1
131936,1
132165,1
132208,1
132227,1
132300,1
132480,1
132500,1
132530,1
132690,1
132715,1
132841,1
132922,1
133029,1
133214,1
133634,1
133637,1
133710,1
133796,1
133837,1
134326,1
134443,1
134456,1
134539,1
134625,1
134645,1
134653,1
134709,1
134889,1
135277,1
135342,1
135501,1
135521,1
135564,1
135675,1
135723,1
135734,1
135831,1
135943,1
136089,1
136176,1
136252,1
137190,1
137283,1
137365,1
137611,1
137617,1
137963,1
138493,1
138587,1
139140,1
139360,1
139509,1
139846,1
140072,1
140296,1
140359,1
140782,1
140783,1
141040,1
141192,1
141478,1
141767,1
141799,1
141958,1
142041,1
142293,1
142403,1
142415,1
142656,1
142671,1
142758,1
142772,1
143058,1
143181,1
143263,1
143626,1
143630,1
143853,1
144003,1
144008,1
144086,1
144131,1
144208,1
144434,1
144570,1
144579,1
144583,1
144585,1
144731,1
145036,1
145115,1
145170,1
145245,1
145534,1
145555,1
145590,1
146096,1
146449,1
146484,1
146605,1
146803,1
146852,1
146949,1
146992,1
147051,1
147119,1
147202,1
147212,1
147235,1
147362,1
147497,1
147612,1
147636,1
147823,1
147831,1
147944,1
148100,1
148101,1
148122,1
148129,1
148170,1
148509,1
148739,1
148980,1
149033,1
149051,1
149110,1
149196,1
149221,1
149303,1
149692,1
149785,1
150211,1
150413,1
150424,1
150606,1
150635,1
150688,1
151052,1
151065,1
151205,1
151216,1
152072,1
152329,1
152441,1
152598,1
152617,1
152735,1
152925,1
153140,1
153254,1
153590,1
154108,1
154664,1
155480,1
157078,1
157121,1
157598,1
158023,1
158292,1
158445,1
158493,1
159017,1
159135,1
159593,1
160057,1
160223,1
160573,1
161047,1
162988,1
163342,1
163504,1
163870,1
164516,1
164529,1
166010,1
167277,1
290898,1
729006,1
760281,1
762081,1
767111,1
768602,1
769516,1
777757,1
778148,1
782956,1
784168,1
790584,1
794376,1
796581,1
804056,1
804057,1
805931,1
819852,1
826564,1
846425,1
846628,1
847520,1
851129,1
852548,1
853048,1
856083,1
856105,1
859980,1
859981,1
862102,1
862592,1
862626,1
862731,1
862736,1
862901,1
863900,1
864352,1
864637,1
864672,1
865041,1
866327,1
866531,1
866945,1
866946,1
867397,1
870901,1
872621,1
872724,1
876658,1
876918,1
877391,1
877610,1
878449,1
879744,1
879773,1
879906,1
880332,1
880606,1
880681,1
880780,1
880837,1
880841,1
881005,1
881327,1
881419,1
883483,1
883872,1
884147,1
884714,1
886119,1
886188,1
886421,1
886467,1
888039,1
890187,1
890498,1
890502,1
890548,1
890655,1
892218,1
892220,1
892696,1
892857,1
893305,1
893873,1
894565,1
